kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v2-rodinia-3.4.sm_75.ptx 59 : 8388608 128795840 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 316 : 8388608 55216768 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 118 : 8388608 81827296 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 60 : 8388608 132392704 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 317 : 8388608 48516864 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 119 : 8388608 53583136 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 61 : 8388608 134582592 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 318 : 8388608 80762688 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 120 : 8388608 82603520 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 62 : 8388608 134318272 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 319 : 8388608 81345344 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 121 : 8388608 82172416 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 190 : 32768 894155 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 63 : 8388608 133042816 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 320 : 8388608 0 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 122 : 8388608 84536032 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 191 : 32768 296344 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 64 : 8388608 105363488 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 321 : 8388608 50225440 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 123 : 8388608 11391122976 57236992 0 0 524288 262144 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 192 : 32768 895460 0 32768 32768 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 65 : 8388608 56758368 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 124 : 8388608 52065408 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 193 : 32768 296171 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 66 : 8388608 85527072 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 125 : 8388608 81467104 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 194 : 32768 318781 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 67 : 8388608 60553120 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 126 : 8388608 81867552 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 195 : 32768 216077 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 68 : 8388608 60505248 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 127 : 8388608 73304896 0 262144 262144 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 85 : 8388608 82410496 0 0 0 0 0 0 0 
srad_v2-rodinia-3.4.sm_75.ptx 342 : 8388608 50075872 0 0 0 0 0 0 0 
