kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lavaMD-rodinia-3.4.sm_75.ptx 83 : 64000 43821528 19328 0 0 64000 2560 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 340 : 16051268 106946908 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 211 : 352000 2836988 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 468 : 16009708 101458584 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 84 : 64000 41543748 2304 0 0 64000 2560 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 341 : 16051232 455431752 0 642084 642084 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 212 : 352000 2455180 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 469 : 16009188 106522908 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 85 : 64000 39141020 128 0 0 64000 2560 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 342 : 16049564 102418764 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 86 : 64000 6974388 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 343 : 16049060 230592472 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 87 : 64000 3841264 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 344 : 16048040 236770536 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 88 : 64000 12770388 0 16000 2560 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 345 : 16046940 102545428 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 89 : 64000 12226364 0 16000 2560 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 346 : 16046908 91996456 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 148 : 81920 3958176 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 90 : 64000 11416428 0 16000 2560 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 347 : 16046908 89928152 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 149 : 81920 11404416 0 0 0 2560 2560 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 91 : 64000 10560824 0 16000 2560 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 348 : 16046416 101705276 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 150 : 81920 1865984 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 92 : 64000 1728244 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 151 : 81920 0 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 93 : 64000 1708636 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 94 : 64000 1429612 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 351 : 16046024 101578988 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 153 : 81920 2317632 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 95 : 64000 0 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 154 : 81920 2285792 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 353 : 16045888 91292412 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 354 : 16045284 229345052 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 357 : 16044220 91612920 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 358 : 16043720 101642332 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 359 : 16043708 91251108 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 360 : 16043676 89279212 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 361 : 16043016 101491552 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 362 : 16042984 90782976 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 363 : 16042640 107088692 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 364 : 16042604 89479396 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 365 : 16041996 101375572 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 366 : 16041964 90822752 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 367 : 16041268 107069680 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 368 : 16041200 89293796 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 369 : 16040636 101133896 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 370 : 16040600 90698364 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 371 : 16040184 107034568 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 372 : 16040116 89406140 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 373 : 16039456 101285508 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 374 : 16039388 90665900 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 375 : 16038836 107221344 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 376 : 16038792 89277808 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 377 : 16038408 101274664 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 378 : 16038276 90753272 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 379 : 16037584 106081668 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 380 : 16037104 106008008 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 383 : 16036512 101340628 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 387 : 16036508 99785308 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 389 : 16036412 99465256 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 390 : 16035880 149612564 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 391 : 16035308 106828116 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 394 : 16035212 100551200 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 396 : 16034504 101315860 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 397 : 16034076 101497576 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 398 : 16033364 101717928 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 399 : 16032928 90719216 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 430 : 16032664 89774756 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 431 : 16032632 89291372 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 435 : 16031380 236505880 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 436 : 16030092 239161632 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 437 : 16030028 237396640 0 0 0 0 0 0 0 
lavaMD-rodinia-3.4.sm_75.ptx 438 : 16028768 242565888 0 0 0 0 0 0 0 
